> 560 360 47017
-457.500000 -352.500000 -457.722136 -351.026224 Violet
-457.722136 -351.026224 -458.368806 -349.683400 Orange
-458.368806 -349.683400 -459.382551 -348.590843 Marron
-459.382551 -348.590843 -460.673295 -347.845631 Noir
-460.673295 -347.845631 -462.126350 -347.513981 Bleu
-462.126350 -347.513981 -463.612605 -347.625360 Violet
-463.612605 -347.625360 -465.000000 -348.169873 Gris
-465.000000 -348.169873 -466.165259 -349.099136 Vert
-466.165259 -349.099136 -467.004844 -350.330581 Vert
-467.004844 -350.330581 -467.444154 -351.754789 Orange
-467.444154 -351.754789 -467.444154 -353.245211 Marron
-467.444154 -353.245211 -467.004844 -354.669419 Jaune
-467.004844 -354.669419 -466.165259 -355.900864 Rouge
-466.165259 -355.900864 -465.000000 -356.830127 Vert
-465.000000 -356.830127 -463.612605 -357.374640 Orange
-463.612605 -357.374640 -462.126350 -357.486019 Marron
-462.126350 -357.486019 -460.673295 -357.154369 Gris
-460.673295 -357.154369 -459.382551 -356.409157 Jaune
-459.382551 -356.409157 -458.368806 -355.316600 Orange
-458.368806 -355.316600 -457.722136 -353.973776 Rouge
-457.722136 -353.973776 -457.500000 -352.500000 Orange
-442.500000 -352.500000 -443.669778 -349.286062 Bleu
-443.669778 -349.286062 -446.631759 -347.575961 Marron
-446.631759 -347.575961 -450.000000 -348.169873 Jaune
-450.000000 -348.169873 -452.198463 -350.789899 Noir
-452.198463 -350.789899 -452.198463 -354.210101 Violet
-452.198463 -354.210101 -450.000000 -356.830127 Marron
-450.000000 -356.830127 -446.631759 -357.424039 Noir
-446.631759 -357.424039 -443.669778 -355.713938 Violet
-443.669778 -355.713938 -442.500000 -352.500000 Bleu
-427.500000 -352.500000 -427.770914 -350.876503 Vert
-427.770914 -350.876503 -428.554297 -349.428936 Noir
-428.554297 -349.428936 -429.765259 -348.314168 Bleu
-429.765259 -348.314168 -431.272573 -347.652999 Jaune
-431.272573 -347.652999 -432.912897 -347.517078 Violet
-432.912897 -347.517078 -434.508477 -347.921133 Violet
-434.508477 -347.921133 -435.886408 -348.821380 Rose
-435.886408 -348.821380 -436.897369 -350.120263 Orange
-436.897369 -350.120263 -437.431807 -351.677027 Orange
-437.431807 -351.677027 -437.431807 -353.322973 Bleu
-437.431807 -353.322973 -436.897369 -354.879737 Rouge
-436.897369 -354.879737 -435.886408 -356.178620 Jaune
-435.886408 -356.178620 -434.508477 -357.078867 Jaune
-434.508477 -357.078867 -432.912897 -357.482922 Violet
-432.912897 -357.482922 -431.272573 -357.347001 Orange
-431.272573 -357.347001 -429.765259 -356.685832 Rose
-429.765259 -356.685832 -428.554297 -355.571064 Noir
-428.554297 -355.571064 -427.770914 -354.123497 Marron
-427.770914 -354.123497 -427.500000 -352.500000 Gris
-412.500000 -352.500000 -413.293732 -349.796796 Vert
-413.293732 -349.796796 -415.422925 -347.951840 Noir
-415.422925 -347.951840 -418.211574 -347.550893 Orange
-418.211574 -347.550893 -420.774304 -348.721252 Gris
-420.774304 -348.721252 -422.297465 -351.091337 Marron
-422.297465 -351.091337 -422.297465 -353.908663 Vert
-422.297465 -353.908663 -420.774304 -356.278748 Marron
-420.774304 -356.278748 -418.211574 -357.449107 Noir
-418.211574 -357.449107 -415.422925 -357.048160 Marron
-415.422925 -357.048160 -413.293732 -355.203204 Gris
-413.293732 -355.203204 -412.500000 -352.500000 Jaune
-397.500000 -352.500000 -397.880602 -350.586583 Marron
-397.880602 -350.586583 -398.964466 -348.964466 Orange
-398.964466 -348.964466 -400.586583 -347.880602 Marron
-400.586583 -347.880602 -402.500000 -347.500000 Orange
-402.500000 -347.500000 -404.413417 -347.880602 Orange
-404.413417 -347.880602 -406.035534 -348.964466 Rouge
-406.035534 -348.964466 -407.119398 -350.586583 Gris
-407.119398 -350.586583 -407.500000 -352.500000 Marron
-407.500000 -352.500000 -407.119398 -354.413417 Rose
-407.119398 -354.413417 -406.035534 -356.035534 Jaune
-406.035534 -356.035534 -404.413417 -357.119398 Bleu
-404.413417 -357.119398 -402.500000 -357.500000 Rouge
-402.500000 -357.500000 -400.586583 -357.119398 Marron
-400.586583 -357.119398 -398.964466 -356.035534 Orange
-398.964466 -356.035534 -397.880602 -354.413417 Rouge
-397.880602 -354.413417 -397.500000 -352.500000 Vert
-382.500000 -352.500000 -382.995156 -350.330581 Jaune
-382.995156 -350.330581 -384.382551 -348.590843 Marron
-384.382551 -348.590843 -386.387395 -347.625360 Rouge
-386.387395 -347.625360 -388.612605 -347.625360 Violet
-388.612605 -347.625360 -390.617449 -348.590843 Orange
-390.617449 -348.590843 -392.004844 -350.330581 Noir
-392.004844 -350.330581 -392.500000 -352.500000 Rose
-392.500000 -352.500000 -392.004844 -354.669419 Rouge
-392.004844 -354.669419 -390.617449 -356.409157 Orange
-390.617449 -356.409157 -388.612605 -357.374640 Vert
-388.612605 -357.374640 -386.387395 -357.374640 Vert
-386.387395 -357.374640 -384.382551 -356.409157 Jaune
-384.382551 -356.409157 -382.995156 -354.669419 Orange
-382.995156 -354.669419 -382.500000 -352.500000 Orange
-367.500000 -352.500000 -368.669778 -349.286062 Orange
-368.669778 -349.286062 -371.631759 -347.575961 Jaune
-371.631759 -347.575961 -375.000000 -348.169873 Rouge
-375.000000 -348.169873 -377.198463 -350.789899 Rouge
-377.198463 -350.789899 -377.198463 -354.210101 Marron
-377.198463 -354.210101 -375.000000 -356.830127 Bleu
-375.000000 -356.830127 -371.631759 -357.424039 Violet
-371.631759 -357.424039 -368.669778 -355.713938 Jaune
-368.669778 -355.713938 -367.500000 -352.500000 Rose
-352.500000 -352.500000 -353.072720 -350.176384 Rouge
-353.072720 -350.176384 -354.659676 -348.385081 Rose
-354.659676 -348.385081 -356.897317 -347.536456 Orange
-356.897317 -347.536456 -359.273024 -347.824919 Jaune
-359.273024 -347.824919 -361.242554 -349.184387 Rouge
-361.242554 -349.184387 -362.354709 -351.303422 Orange
-362.354709 -351.303422 -362.354709 -353.696578 Marron
-362.354709 -353.696578 -361.242554 -355.815613 Orange
-361.242554 -355.815613 -359.273024 -357.175081 Rouge
-359.273024 -357.175081 -356.897317 -357.463544 Vert
-356.897317 -357.463544 -354.659676 -356.614919 Bleu
-354.659676 -356.614919 -353.072720 -354.823616 Jaune
-353.072720 -354.823616 -352.500000 -352.500000 Rose
-337.500000 -352.500000 -345.000000 -348.169873 Noir
-345.000000 -348.169873 -345.000000 -356.830127 Rose
-345.000000 -356.830127 -337.500000 -352.500000 Violet
-322.500000 -352.500000 -322.880602 -350.586583 Jaune
-322.880602 -350.586583 -323.964466 -348.964466 Marron
-323.964466 -348.964466 -325.586583 -347.880602 Bleu
-325.586583 -347.880602 -327.500000 -347.500000 Vert
-327.500000 -347.500000 -329.413417 -347.880602 Orange
-329.413417 -347.880602 -331.035534 -348.964466 Rouge
-331.035534 -348.964466 -332.119398 -350.586583 Orange
-332.119398 -350.586583 -332.500000 -352.500000 Gris
-332.500000 -352.500000 -332.119398 -354.413417 Gris
-332.119398 -354.413417 -331.035534 -356.035534 Orange
-331.035534 -356.035534 -329.413417 -357.119398 Marron
-329.413417 -357.119398 -327.500000 -357.500000 Rose
-327.500000 -357.500000 -325.586583 -357.119398 Vert
-325.586583 -357.119398 -323.964466 -356.035534 Vert
-323.964466 -356.035534 -322.880602 -354.413417 Marron
-322.880602 -354.413417 -322.500000 -352.500000 Jaune
-307.500000 -352.500000 -310.000000 -348.169873 Violet
-310.000000 -348.169873 -315.000000 -348.169873 Rouge
-315.000000 -348.169873 -317.500000 -352.500000 Jaune
-317.500000 -352.500000 -315.000000 -356.830127 Noir
-315.000000 -356.830127 -310.000000 -356.830127 Gris
-310.000000 -356.830127 -307.500000 -352.500000 Bleu
-292.500000 -352.500000 -293.169873 -350.000000 Violet
-293.169873 -350.000000 -295.000000 -348.169873 Rouge
-295.000000 -348.169873 -297.500000 -347.500000 Vert
-297.500000 -347.500000 -300.000000 -348.169873 Orange
-300.000000 -348.169873 -301.830127 -350.000000 Orange
-301.830127 -350.000000 -302.500000 -352.500000 Marron
-302.500000 -352.500000 -301.830127 -355.000000 Orange
-301.830127 -355.000000 -300.000000 -356.830127 Violet
-300.000000 -356.830127 -297.500000 -357.500000 Orange
-297.500000 -357.500000 -295.000000 -356.830127 Rouge
-295.000000 -356.830127 -293.169873 -355.000000 Bleu
-293.169873 -355.000000 -292.500000 -352.500000 Rouge
-277.500000 -352.500000 -278.964466 -348.964466 Jaune
-278.964466 -348.964466 -282.500000 -347.500000 Jaune
-282.500000 -347.500000 -286.035534 -348.964466 Bleu
-286.035534 -348.964466 -287.500000 -352.500000 Violet
-287.500000 -352.500000 -286.035534 -356.035534 Vert
-286.035534 -356.035534 -282.500000 -357.500000 Vert
-282.500000 -357.500000 -278.964466 -356.035534 Jaune
-278.964466 -356.035534 -277.500000 -352.500000 Violet
-262.500000 -352.500000 -264.382551 -348.590843 Bleu
-264.382551 -348.590843 -268.612605 -347.625360 Rouge
-268.612605 -347.625360 -272.004844 -350.330581 Gris
-272.004844 -350.330581 -272.004844 -354.669419 Marron
-272.004844 -354.669419 -268.612605 -357.374640 Marron
-268.612605 -357.374640 -264.382551 -356.409157 Noir
-264.382551 -356.409157 -262.500000 -352.500000 Jaune
-247.500000 -352.500000 -247.770914 -350.876503 Bleu
-247.770914 -350.876503 -248.554297 -349.428936 Noir
-248.554297 -349.428936 -249.765259 -348.314168 Jaune
-249.765259 -348.314168 -251.272573 -347.652999 Vert
-251.272573 -347.652999 -252.912897 -347.517078 Rose
-252.912897 -347.517078 -254.508477 -347.921133 Bleu
-254.508477 -347.921133 -255.886408 -348.821380 Vert
-255.886408 -348.821380 -256.897369 -350.120263 Bleu
-256.897369 -350.120263 -257.431807 -351.677027 Jaune
-257.431807 -351.677027 -257.431807 -353.322973 Bleu
-257.431807 -353.322973 -256.897369 -354.879737 Jaune
-256.897369 -354.879737 -255.886408 -356.178620 Marron
-255.886408 -356.178620 -254.508477 -357.078867 Marron
-254.508477 -357.078867 -252.912897 -357.482922 Orange
-252.912897 -357.482922 -251.272573 -357.347001 Marron
-251.272573 -357.347001 -249.765259 -356.685832 Rose
-249.765259 -356.685832 -248.554297 -355.571064 Jaune
-248.554297 -355.571064 -247.770914 -354.123497 Marron
-247.770914 -354.123497 -247.500000 -352.500000 Gris
-232.500000 -352.500000 -232.702535 -351.091337 Orange
-232.702535 -351.091337 -233.293732 -349.796796 Violet
-233.293732 -349.796796 -234.225696 -348.721252 Rouge
-234.225696 -348.721252 -235.422925 -347.951840 Bleu
-235.422925 -347.951840 -236.788426 -347.550893 Marron
-236.788426 -347.550893 -238.211574 -347.550893 Rose
-238.211574 -347.550893 -239.577075 -347.951840 Vert
-239.577075 -347.951840 -240.774304 -348.721252 Jaune
-240.774304 -348.721252 -241.706268 -349.796796 Orange
-241.706268 -349.796796 -242.297465 -351.091337 Rouge
-242.297465 -351.091337 -242.500000 -352.500000 Rouge
-242.500000 -352.500000 -242.297465 -353.908663 Gris
-242.297465 -353.908663 -241.706268 -355.203204 Rose
-241.706268 -355.203204 -240.774304 -356.278748 Violet
-240.774304 -356.278748 -239.577075 -357.048160 Gris
-239.577075 -357.048160 -238.211574 -357.449107 Violet
-238.211574 -357.449107 -236.788426 -357.449107 Rouge
-236.788426 -357.449107 -235.422925 -357.048160 Orange
-235.422925 -357.048160 -234.225696 -356.278748 Rose
-234.225696 -356.278748 -233.293732 -355.203204 Marron
-233.293732 -355.203204 -232.702535 -353.908663 Marron
-232.702535 -353.908663 -232.500000 -352.500000 Noir
-217.500000 -352.500000 -217.932273 -350.466317 Jaune
-217.932273 -350.466317 -219.154347 -348.784276 Rouge
-219.154347 -348.784276 -220.954915 -347.744717 Rouge
-220.954915 -347.744717 -223.022642 -347.527391 Orange
-223.022642 -347.527391 -225.000000 -348.169873 Rose
-225.000000 -348.169873 -226.545085 -349.561074 Jaune
-226.545085 -349.561074 -227.390738 -351.460442 Orange
-227.390738 -351.460442 -227.390738 -353.539558 Noir
-227.390738 -353.539558 -226.545085 -355.438926 Gris
-226.545085 -355.438926 -225.000000 -356.830127 Rose
-225.000000 -356.830127 -223.022642 -357.472609 Noir
-223.022642 -357.472609 -220.954915 -357.255283 Violet
-220.954915 -357.255283 -219.154347 -356.215724 Orange
-219.154347 -356.215724 -217.932273 -354.533683 Rose
-217.932273 -354.533683 -217.500000 -352.500000 Marron
-202.500000 -352.500000 -205.000000 -348.169873 Vert
-205.000000 -348.169873 -210.000000 -348.169873 Rouge
-210.000000 -348.169873 -212.500000 -352.500000 Gris
-212.500000 -352.500000 -210.000000 -356.830127 Gris
-210.000000 -356.830127 -205.000000 -356.830127 Gris
-205.000000 -356.830127 -202.500000 -352.500000 Rouge
-187.500000 -352.500000 -187.702535 -351.091337 Vert
-187.702535 -351.091337 -188.293732 -349.796796 Jaune
-188.293732 -349.796796 -189.225696 -348.721252 Noir
-189.225696 -348.721252 -190.422925 -347.951840 Violet
-190.422925 -347.951840 -191.788426 -347.550893 Rouge
-191.788426 -347.550893 -193.211574 -347.550893 Rose
-193.211574 -347.550893 -194.577075 -347.951840 Bleu
-194.577075 -347.951840 -195.774304 -348.721252 Vert
-195.774304 -348.721252 -196.706268 -349.796796 Vert
-196.706268 -349.796796 -197.297465 -351.091337 Jaune
-197.297465 -351.091337 -197.500000 -352.500000 Marron
-197.500000 -352.500000 -197.297465 -353.908663 Jaune
-197.297465 -353.908663 -196.706268 -355.203204 Rose
-196.706268 -355.203204 -195.774304 -356.278748 Rose
-195.774304 -356.278748 -194.577075 -357.048160 Rouge
-194.577075 -357.048160 -193.211574 -357.449107 Vert
-193.211574 -357.449107 -191.788426 -357.449107 Rouge
-191.788426 -357.449107 -190.422925 -357.048160 Rouge
-190.422925 -357.048160 -189.225696 -356.278748 Rouge
-189.225696 -356.278748 -188.293732 -355.203204 Orange
-188.293732 -355.203204 -187.702535 -353.908663 Bleu
-187.702535 -353.908663 -187.500000 -352.500000 Gris
-172.500000 -352.500000 -172.880602 -350.586583 Noir
-172.880602 -350.586583 -173.964466 -348.964466 Orange
-173.964466 -348.964466 -175.586583 -347.880602 Gris
-175.586583 -347.880602 -177.500000 -347.500000 Bleu
-177.500000 -347.500000 -179.413417 -347.880602 Vert
-179.413417 -347.880602 -181.035534 -348.964466 Noir
-181.035534 -348.964466 -182.119398 -350.586583 Vert
-182.119398 -350.586583 -182.500000 -352.500000 Violet
-182.500000 -352.500000 -182.119398 -354.413417 Marron
-182.119398 -354.413417 -181.035534 -356.035534 Orange
-181.035534 -356.035534 -179.413417 -357.119398 Violet
-179.413417 -357.119398 -177.500000 -357.500000 Orange
-177.500000 -357.500000 -175.586583 -357.119398 Jaune
-175.586583 -357.119398 -173.964466 -356.035534 Gris
-173.964466 -356.035534 -172.880602 -354.413417 Jaune
-172.880602 -354.413417 -172.500000 -352.500000 Rose
-157.500000 -352.500000 -157.685414 -351.151016 Rouge
-157.685414 -351.151016 -158.227903 -349.902080 Rouge
-158.227903 -349.902080 -159.087234 -348.845820 Jaune
-159.087234 -348.845820 -160.199675 -348.060574 Bleu
-160.199675 -348.060574 -161.482720 -347.604580 Rouge
-161.482720 -347.604580 -162.841212 -347.511656 Bleu
-162.841212 -347.511656 -164.174398 -347.788695 Jaune
-164.174398 -347.788695 -165.383402 -348.415151 Vert
-165.383402 -348.415151 -166.378556 -349.344560 Noir
-166.378556 -349.344560 -167.086057 -350.507995 Orange
-167.086057 -350.507995 -167.453430 -351.819167 Bleu
-167.453430 -351.819167 -167.453430 -353.180833 Gris
-167.453430 -353.180833 -167.086057 -354.492005 Orange
-167.086057 -354.492005 -166.378556 -355.655440 Orange
-166.378556 -355.655440 -165.383402 -356.584849 Violet
-165.383402 -356.584849 -164.174398 -357.211305 Rose
-164.174398 -357.211305 -162.841212 -357.488344 Rouge
-162.841212 -357.488344 -161.482720 -357.395420 Bleu
-161.482720 -357.395420 -160.199675 -356.939426 Orange
-160.199675 -356.939426 -159.087234 -356.154180 Violet
-159.087234 -356.154180 -158.227903 -355.097920 Orange
-158.227903 -355.097920 -157.685414 -353.848984 Rouge
-157.685414 -353.848984 -157.500000 -352.500000 Jaune
-142.500000 -352.500000 -142.770914 -350.876503 Gris
-142.770914 -350.876503 -143.554297 -349.428936 Noir
-143.554297 -349.428936 -144.765259 -348.314168 Orange
-144.765259 -348.314168 -146.272573 -347.652999 Jaune
-146.272573 -347.652999 -147.912897 -347.517078 Gris
-147.912897 -347.517078 -149.508477 -347.921133 Bleu
-149.508477 -347.921133 -150.886408 -348.821380 Noir
-150.886408 -348.821380 -151.897369 -350.120263 Gris
-151.897369 -350.120263 -152.431807 -351.677027 Gris
-152.431807 -351.677027 -152.431807 -353.322973 Bleu
-152.431807 -353.322973 -151.897369 -354.879737 Orange
-151.897369 -354.879737 -150.886408 -356.178620 Vert
-150.886408 -356.178620 -149.508477 -357.078867 Noir
-149.508477 -357.078867 -147.912897 -357.482922 Bleu
-147.912897 -357.482922 -146.272573 -357.347001 Rouge
-146.272573 -357.347001 -144.765259 -356.685832 Marron
-144.765259 -356.685832 -143.554297 -355.571064 Bleu
-143.554297 -355.571064 -142.770914 -354.123497 Marron
-142.770914 -354.123497 -142.500000 -352.500000 Rouge
-127.500000 -352.500000 -129.382551 -348.590843 Violet
-129.382551 -348.590843 -133.612605 -347.625360 Marron
-133.612605 -347.625360 -137.004844 -350.330581 Rouge
-137.004844 -350.330581 -137.004844 -354.669419 Jaune
-137.004844 -354.669419 -133.612605 -357.374640 Violet
-133.612605 -357.374640 -129.382551 -356.409157 Bleu
-129.382551 -356.409157 -127.500000 -352.500000 Noir
-112.500000 -352.500000 -112.744717 -350.954915 Bleu
-112.744717 -350.954915 -113.454915 -349.561074 Orange
-113.454915 -349.561074 -114.561074 -348.454915 Marron
-114.561074 -348.454915 -115.954915 -347.744717 Rose
-115.954915 -347.744717 -117.500000 -347.500000 Violet
-117.500000 -347.500000 -119.045085 -347.744717 Rouge
-119.045085 -347.744717 -120.438926 -348.454915 Jaune
-120.438926 -348.454915 -121.545085 -349.561074 Violet
-121.545085 -349.561074 -122.255283 -350.954915 Marron
-122.255283 -350.954915 -122.500000 -352.500000 Jaune
-122.500000 -352.500000 -122.255283 -354.045085 Rouge
-122.255283 -354.045085 -121.545085 -355.438926 Orange
-121.545085 -355.438926 -120.438926 -356.545085 Orange
-120.438926 -356.545085 -119.045085 -357.255283 Gris
-119.045085 -357.255283 -117.500000 -357.500000 Violet
-117.500000 -357.500000 -115.954915 -357.255283 Marron
-115.954915 -357.255283 -114.561074 -356.545085 Gris
-114.561074 -356.545085 -113.454915 -355.438926 Orange
-113.454915 -355.438926 -112.744717 -354.045085 Rouge
-112.744717 -354.045085 -112.500000 -352.500000 Vert
-97.500000 -352.500000 -97.880602 -350.586583 Rose
-97.880602 -350.586583 -98.964466 -348.964466 Vert
-98.964466 -348.964466 -100.586583 -347.880602 Vert
-100.586583 -347.880602 -102.500000 -347.500000 Jaune
-102.500000 -347.500000 -104.413417 -347.880602 Noir
-104.413417 -347.880602 -106.035534 -348.964466 Gris
-106.035534 -348.964466 -107.119398 -350.586583 Jaune
-107.119398 -350.586583 -107.500000 -352.500000 Noir
-107.500000 -352.500000 -107.119398 -354.413417 Marron
-107.119398 -354.413417 -106.035534 -356.035534 Rose
-106.035534 -356.035534 -104.413417 -357.119398 Gris
-104.413417 -357.119398 -102.500000 -357.500000 Gris
-102.500000 -357.500000 -100.586583 -357.119398 Marron
-100.586583 -357.119398 -98.964466 -356.035534 Jaune
-98.964466 -356.035534 -97.880602 -354.413417 Rose
-97.880602 -354.413417 -97.500000 -352.500000 Rouge
-82.500000 -352.500000 -82.995156 -350.330581 Orange
-82.995156 -350.330581 -84.382551 -348.590843 Marron
-84.382551 -348.590843 -86.387395 -347.625360 Jaune
-86.387395 -347.625360 -88.612605 -347.625360 Gris
-88.612605 -347.625360 -90.617449 -348.590843 Noir
-90.617449 -348.590843 -92.004844 -350.330581 Gris
-92.004844 -350.330581 -92.500000 -352.500000 Bleu
-92.500000 -352.500000 -92.004844 -354.669419 Orange
-92.004844 -354.669419 -90.617449 -356.409157 Gris
-90.617449 -356.409157 -88.612605 -357.374640 Jaune
-88.612605 -357.374640 -86.387395 -357.374640 Noir
-86.387395 -357.374640 -84.382551 -356.409157 Orange
-84.382551 -356.409157 -82.995156 -354.669419 Bleu
-82.995156 -354.669419 -82.500000 -352.500000 Vert
-67.500000 -352.500000 -68.072720 -350.176384 Vert
-68.072720 -350.176384 -69.659676 -348.385081 Jaune
-69.659676 -348.385081 -71.897317 -347.536456 Jaune
-71.897317 -347.536456 -74.273024 -347.824919 Orange
-74.273024 -347.824919 -76.242554 -349.184387 Bleu
-76.242554 -349.184387 -77.354709 -351.303422 Gris
-77.354709 -351.303422 -77.354709 -353.696578 Violet
-77.354709 -353.696578 -76.242554 -355.815613 Jaune
-76.242554 -355.815613 -74.273024 -357.175081 Gris
-74.273024 -357.175081 -71.897317 -357.463544 Rose
-71.897317 -357.463544 -69.659676 -356.614919 Bleu
-69.659676 -356.614919 -68.072720 -354.823616 Violet
-68.072720 -354.823616 -67.500000 -352.500000 Noir
-52.500000 -352.500000 -55.000000 -348.169873 Jaune
-55.000000 -348.169873 -60.000000 -348.169873 Jaune
-60.000000 -348.169873 -62.500000 -352.500000 Jaune
-62.500000 -352.500000 -60.000000 -356.830127 Gris
-60.000000 -356.830127 -55.000000 -356.830127 Vert
-55.000000 -356.830127 -52.500000 -352.500000 Bleu
-37.500000 -352.500000 -38.454915 -349.561074 Violet
-38.454915 -349.561074 -40.954915 -347.744717 Orange
-40.954915 -347.744717 -44.045085 -347.744717 Rouge
-44.045085 -347.744717 -46.545085 -349.561074 Rouge
-46.545085 -349.561074 -47.500000 -352.500000 Marron
-47.500000 -352.500000 -46.545085 -355.438926 Vert
-46.545085 -355.438926 -44.045085 -357.255283 Orange
-44.045085 -357.255283 -40.954915 -357.255283 Noir
-40.954915 -357.255283 -38.454915 -355.438926 Bleu
-38.454915 -355.438926 -37.500000 -352.500000 Jaune
-22.500000 -352.500000 -25.000000 -348.169873 Gris
-25.000000 -348.169873 -30.000000 -348.169873 Vert
-30.000000 -348.169873 -32.500000 -352.500000 Marron
-32.500000 -352.500000 -30.000000 -356.830127 Orange
-30.000000 -356.830127 -25.000000 -356.830127 Rouge
-25.000000 -356.830127 -22.500000 -352.500000 Noir
-7.500000 -352.500000 -8.964466 -348.964466 Jaune
-8.964466 -348.964466 -12.500000 -347.500000 Rouge
-12.500000 -347.500000 -16.035534 -348.964466 Orange
-16.035534 -348.964466 -17.500000 -352.500000 Noir
-17.500000 -352.500000 -16.035534 -356.035534 Orange
-16.035534 -356.035534 -12.500000 -357.500000 Rouge
-12.500000 -357.500000 -8.964466 -356.035534 Vert
-8.964466 -356.035534 -7.500000 -352.500000 Jaune
7.500000 -352.500000 7.004844 -350.330581 Orange
7.004844 -350.330581 5.617449 -348.590843 Bleu
5.617449 -348.590843 3.612605 -347.625360 Noir
3.612605 -347.625360 1.387395 -347.625360 Vert
1.387395 -347.625360 -0.617449 -348.590843 Rouge
-0.617449 -348.590843 -2.004844 -350.330581 Rose
-2.004844 -350.330581 -2.500000 -352.500000 Marron
-2.500000 -352.500000 -2.004844 -354.669419 Noir
-2.004844 -354.669419 -0.617449 -356.409157 Rose
-0.617449 -356.409157 1.387395 -357.374640 Bleu
1.387395 -357.374640 3.612605 -357.374640 Noir
3.612605 -357.374640 5.617449 -356.409157 Noir
5.617449 -356.409157 7.004844 -354.669419 Noir
7.004844 -354.669419 7.500000 -352.500000 Gris
22.500000 -352.500000 21.927280 -350.176384 Marron
21.927280 -350.176384 20.340324 -348.385081 Marron
20.340324 -348.385081 18.102683 -347.536456 Marron
18.102683 -347.536456 15.726976 -347.824919 Vert
15.726976 -347.824919 13.757446 -349.184387 Rouge
13.757446 -349.184387 12.645291 -351.303422 Rouge
12.645291 -351.303422 12.645291 -353.696578 Jaune
12.645291 -353.696578 13.757446 -355.815613 Orange
13.757446 -355.815613 15.726976 -357.175081 Noir
