> 550 350 23504
-195.393447 -353.918568 -187.939887 -356.340377 Orange
-187.939887 -356.340377 -183.333333 -350.000000 Rouge
-163.333333 -350.000000 -163.659623 -347.939887 Gris
-163.659623 -347.939887 -164.606553 -346.081432 Rose
-164.606553 -346.081432 -166.081432 -344.606553 Violet
-166.081432 -344.606553 -167.939887 -343.659623 Gris
-167.939887 -343.659623 -170.000000 -343.333333 Violet
-170.000000 -343.333333 -172.060113 -343.659623 Rouge
-172.060113 -343.659623 -173.918568 -344.606553 Orange
-173.918568 -344.606553 -175.393447 -346.081432 Rose
-175.393447 -346.081432 -176.340377 -347.939887 Marron
-176.340377 -347.939887 -176.666667 -350.000000 Marron
-176.666667 -350.000000 -176.340377 -352.060113 Noir
-176.340377 -352.060113 -175.393447 -353.918568 Rose
-175.393447 -353.918568 -173.918568 -355.393447 Jaune
-173.918568 -355.393447 -172.060113 -356.340377 Rouge
-172.060113 -356.340377 -170.000000 -356.666667 Rouge
-170.000000 -356.666667 -167.939887 -356.340377 Orange
-167.939887 -356.340377 -166.081432 -355.393447 Rose
-166.081432 -355.393447 -164.606553 -353.918568 Jaune
-164.606553 -353.918568 -163.659623 -352.060113 Orange
-163.659623 -352.060113 -163.333333 -350.000000 Noir
-143.333333 -350.000000 -143.694552 -347.835337 Rose
-143.694552 -347.835337 -144.739063 -345.905249 Noir
-144.739063 -345.905249 -146.353679 -344.418890 Violet
-146.353679 -344.418890 -148.363430 -343.537332 Orange
-148.363430 -343.537332 -150.550529 -343.356103 Rose
-150.550529 -343.356103 -152.677969 -343.894844 Marron
-152.677969 -343.894844 -154.515210 -345.095174 Bleu
-154.515210 -345.095174 -155.863158 -346.827017 Vert
-155.863158 -346.827017 -156.575742 -348.902703 Rouge
-156.575742 -348.902703 -156.575742 -351.097297 Gris
-156.575742 -351.097297 -155.863158 -353.172983 Gris
-155.863158 -353.172983 -154.515210 -354.904826 Gris
-154.515210 -354.904826 -152.677969 -356.105156 Rouge
-152.677969 -356.105156 -150.550529 -356.643897 Rouge
-150.550529 -356.643897 -148.363430 -356.462668 Vert
-148.363430 -356.462668 -146.353679 -355.581110 Jaune
-146.353679 -355.581110 -144.739063 -354.094751 Noir
-144.739063 -354.094751 -143.694552 -352.164663 Violet
-143.694552 -352.164663 -143.333333 -350.000000 Rouge
-123.333333 -350.000000 -123.659623 -347.939887 Bleu
-123.659623 -347.939887 -124.606553 -346.081432 Vert
-124.606553 -346.081432 -126.081432 -344.606553 Vert
-126.081432 -344.606553 -127.939887 -343.659623 Jaune
-127.939887 -343.659623 -130.000000 -343.333333 Marron
-130.000000 -343.333333 -132.060113 -343.659623 Jaune
-132.060113 -343.659623 -133.918568 -344.606553 Rose
-133.918568 -344.606553 -135.393447 -346.081432 Rose
-135.393447 -346.081432 -136.340377 -347.939887 Rouge
-136.340377 -347.939887 -136.666667 -350.000000 Vert
-136.666667 -350.000000 -136.340377 -352.060113 Rouge
-136.340377 -352.060113 -135.393447 -353.918568 Rouge
-135.393447 -353.918568 -133.918568 -355.393447 Rouge
-133.918568 -355.393447 -132.060113 -356.340377 Orange
-132.060113 -356.340377 -130.000000 -356.666667 Bleu
-130.000000 -356.666667 -127.939887 -356.340377 Gris
-127.939887 -356.340377 -126.081432 -355.393447 Rouge
-126.081432 -355.393447 -124.606553 -353.918568 Noir
-124.606553 -353.918568 -123.659623 -352.060113 Orange
-123.659623 -352.060113 -123.333333 -350.000000 Gris
-103.333333 -350.000000 -105.843401 -344.787790 Vert
-105.843401 -344.787790 -111.483473 -343.500481 Noir
-111.483473 -343.500481 -116.006459 -347.107442 Vert
-116.006459 -347.107442 -116.006459 -352.892558 Violet
-116.006459 -352.892558 -111.483473 -356.499519 Marron
-111.483473 -356.499519 -105.843401 -355.212210 Orange
-105.843401 -355.212210 -103.333333 -350.000000 Violet
-83.333333 -350.000000 -83.909697 -347.288422 Jaune
-83.909697 -347.288422 -85.539129 -345.045701 Gris
-85.539129 -345.045701 -87.939887 -343.659623 Jaune
-87.939887 -343.659623 -90.696856 -343.369854 Rose
-90.696856 -343.369854 -93.333333 -344.226497 Vert
-93.333333 -344.226497 -95.393447 -346.081432 Rouge
-95.393447 -346.081432 -96.520984 -348.613922 Rouge
-96.520984 -348.613922 -96.520984 -351.386078 Jaune
-96.520984 -351.386078 -95.393447 -353.918568 Bleu
-95.393447 -353.918568 -93.333333 -355.773503 Rouge
-93.333333 -355.773503 -90.696856 -356.630146 Bleu
-90.696856 -356.630146 -87.939887 -356.340377 Jaune
-87.939887 -356.340377 -85.539129 -354.954299 Vert
-85.539129 -354.954299 -83.909697 -352.711578 Noir
-83.909697 -352.711578 -83.333333 -350.000000 Orange
-63.333333 -350.000000 -63.694552 -347.835337 Gris
-63.694552 -347.835337 -64.739063 -345.905249 Orange
-64.739063 -345.905249 -66.353679 -344.418890 Orange
-66.353679 -344.418890 -68.363430 -343.537332 Violet
-68.363430 -343.537332 -70.550529 -343.356103 Rose
-70.550529 -343.356103 -72.677969 -343.894844 Rouge
-72.677969 -343.894844 -74.515210 -345.095174 Bleu
-74.515210 -345.095174 -75.863158 -346.827017 Orange
-75.863158 -346.827017 -76.575742 -348.902703 Violet
-76.575742 -348.902703 -76.575742 -351.097297 Orange
-76.575742 -351.097297 -75.863158 -353.172983 Rouge
-75.863158 -353.172983 -74.515210 -354.904826 Jaune
-74.515210 -354.904826 -72.677969 -356.105156 Rose
-72.677969 -356.105156 -70.550529 -356.643897 Gris
-70.550529 -356.643897 -68.363430 -356.462668 Noir
-68.363430 -356.462668 -66.353679 -355.581110 Orange
-66.353679 -355.581110 -64.739063 -354.094751 Jaune
-64.739063 -354.094751 -63.694552 -352.164663 Gris
-63.694552 -352.164663 -63.333333 -350.000000 Bleu
-43.333333 -350.000000 -43.694552 -347.835337 Gris
-43.694552 -347.835337 -44.739063 -345.905249 Gris
-44.739063 -345.905249 -46.353679 -344.418890 Bleu
-46.353679 -344.418890 -48.363430 -343.537332 Orange
-48.363430 -343.537332 -50.550529 -343.356103 Vert
-50.550529 -343.356103 -52.677969 -343.894844 Noir
-52.677969 -343.894844 -54.515210 -345.095174 Bleu
-54.515210 -345.095174 -55.863158 -346.827017 Rouge
-55.863158 -346.827017 -56.575742 -348.902703 Marron
-56.575742 -348.902703 -56.575742 -351.097297 Bleu
-56.575742 -351.097297 -55.863158 -353.172983 Marron
-55.863158 -353.172983 -54.515210 -354.904826 Rouge
-54.515210 -354.904826 -52.677969 -356.105156 Marron
-52.677969 -356.105156 -50.550529 -356.643897 Violet
-50.550529 -356.643897 -48.363430 -356.462668 Marron
-48.363430 -356.462668 -46.353679 -355.581110 Rouge
-46.353679 -355.581110 -44.739063 -354.094751 Jaune
-44.739063 -354.094751 -43.694552 -352.164663 Violet
-43.694552 -352.164663 -43.333333 -350.000000 Bleu
-23.333333 -350.000000 -27.939887 -343.659623 Marron
-27.939887 -343.659623 -35.393447 -346.081432 Bleu
-35.393447 -346.081432 -35.393447 -353.918568 Orange
-35.393447 -353.918568 -27.939887 -356.340377 Marron
-27.939887 -356.340377 -23.333333 -350.000000 Rose
-3.333333 -350.000000 -4.226497 -346.666667 Rouge
-4.226497 -346.666667 -6.666667 -344.226497 Jaune
-6.666667 -344.226497 -10.000000 -343.333333 Violet
-10.000000 -343.333333 -13.333333 -344.226497 Marron
-13.333333 -344.226497 -15.773503 -346.666667 Jaune
-15.773503 -346.666667 -16.666667 -350.000000 Rouge
-16.666667 -350.000000 -15.773503 -353.333333 Orange
-15.773503 -353.333333 -13.333333 -355.773503 Orange
-13.333333 -355.773503 -10.000000 -356.666667 Gris
-10.000000 -356.666667 -6.666667 -355.773503 Violet
-6.666667 -355.773503 -4.226497 -353.333333 Marron
-4.226497 -353.333333 -3.333333 -350.000000 Gris
16.666667 -350.000000 16.305448 -347.835337 Rouge
16.305448 -347.835337 15.260937 -345.905249 Vert
15.260937 -345.905249 13.646321 -344.418890 Marron
13.646321 -344.418890 11.636570 -343.537332 Rose
11.636570 -343.537332 9.449471 -343.356103 Vert
9.449471 -343.356103 7.322031 -343.894844 Vert
7.322031 -343.894844 5.484790 -345.095174 Jaune
5.484790 -345.095174 4.136842 -346.827017 Noir
4.136842 -346.827017 3.424258 -348.902703 Gris
3.424258 -348.902703 3.424258 -351.097297 Jaune
3.424258 -351.097297 4.136842 -353.172983 Noir
4.136842 -353.172983 5.484790 -354.904826 Marron
5.484790 -354.904826 7.322031 -356.105156 Rose
7.322031 -356.105156 9.449471 -356.643897 Gris
9.449471 -356.643897 11.636570 -356.462668 Gris
11.636570 -356.462668 13.646321 -355.581110 Marron
13.646321 -355.581110 15.260937 -354.094751 Jaune
15.260937 -354.094751 16.305448 -352.164663 Rose
16.305448 -352.164663 16.666667 -350.000000 Rouge
36.666667 -350.000000 34.714045 -345.285955 Orange
34.714045 -345.285955 30.000000 -343.333333 Marron
30.000000 -343.333333 25.285955 -345.285955 Jaune
25.285955 -345.285955 23.333333 -350.000000 Gris
23.333333 -350.000000 25.285955 -354.714045 Noir
25.285955 -354.714045 30.000000 -356.666667 Gris
30.000000 -356.666667 34.714045 -354.714045 Bleu
34.714045 -354.714045 36.666667 -350.000000 Orange
56.666667 -350.000000 55.903040 -346.901846 Jaune
55.903040 -346.901846 53.787098 -344.513441 Noir
53.787098 -344.513441 50.803578 -343.381941 Orange
50.803578 -343.381941 47.635967 -343.766558 Bleu
47.635967 -343.766558 45.009928 -345.579182 Vert
45.009928 -345.579182 43.527055 -348.404562 Rose
43.527055 -348.404562 43.527055 -351.595438 Vert
43.527055 -351.595438 45.009928 -354.420818 Jaune
45.009928 -354.420818 47.635967 -356.233442 Jaune
47.635967 -356.233442 50.803578 -356.618059 Orange
50.803578 -356.618059 53.787098 -355.486559 Bleu
53.787098 -355.486559 55.903040 -353.098154 Gris
55.903040 -353.098154 56.666667 -350.000000 Violet
76.666667 -350.000000 75.393447 -346.081432 Gris
75.393447 -346.081432 72.060113 -343.659623 Rose
72.060113 -343.659623 67.939887 -343.659623 Bleu
67.939887 -343.659623 64.606553 -346.081432 Violet
64.606553 -346.081432 63.333333 -350.000000 Noir
63.333333 -350.000000 64.606553 -353.918568 Vert
64.606553 -353.918568 67.939887 -356.340377 Jaune
67.939887 -356.340377 72.060113 -356.340377 Jaune
72.060113 -356.340377 75.393447 -353.918568 Jaune
75.393447 -353.918568 76.666667 -350.000000 Gris
96.666667 -350.000000 93.333333 -344.226497 Bleu
93.333333 -344.226497 86.666667 -344.226497 Violet
86.666667 -344.226497 83.333333 -350.000000 Violet
83.333333 -350.000000 86.666667 -355.773503 Orange
86.666667 -355.773503 93.333333 -355.773503 Rouge
93.333333 -355.773503 96.666667 -350.000000 Rouge
116.666667 -350.000000 115.106963 -345.714749 Vert
115.106963 -345.714749 111.157655 -343.434615 Orange
111.157655 -343.434615 106.666667 -344.226497 Noir
106.666667 -344.226497 103.735383 -347.719866 Bleu
103.735383 -347.719866 103.735383 -352.280134 Jaune
103.735383 -352.280134 106.666667 -355.773503 Rose
106.666667 -355.773503 111.157655 -356.565385 Gris
111.157655 -356.565385 115.106963 -354.285251 Vert
115.106963 -354.285251 116.666667 -350.000000 Marron
136.666667 -350.000000 135.106963 -345.714749 Rouge
135.106963 -345.714749 131.157655 -343.434615 Noir
131.157655 -343.434615 126.666667 -344.226497 Noir
126.666667 -344.226497 123.735383 -347.719866 Jaune
123.735383 -347.719866 123.735383 -352.280134 Rouge
123.735383 -352.280134 126.666667 -355.773503 Orange
126.666667 -355.773503 131.157655 -356.565385 Noir
131.157655 -356.565385 135.106963 -354.285251 Orange
135.106963 -354.285251 136.666667 -350.000000 Rouge
156.666667 -350.000000 155.773503 -346.666667 Jaune
155.773503 -346.666667 153.333333 -344.226497 Violet
153.333333 -344.226497 150.000000 -343.333333 Orange
150.000000 -343.333333 146.666667 -344.226497 Bleu
146.666667 -344.226497 144.226497 -346.666667 Noir
144.226497 -346.666667 143.333333 -350.000000 Vert
143.333333 -350.000000 144.226497 -353.333333 Rouge
144.226497 -353.333333 146.666667 -355.773503 Rose
146.666667 -355.773503 150.000000 -356.666667 Marron
150.000000 -356.666667 153.333333 -355.773503 Noir
153.333333 -355.773503 155.773503 -353.333333 Rose
155.773503 -353.333333 156.666667 -350.000000 Bleu
176.666667 -350.000000 175.106963 -345.714749 Noir
175.106963 -345.714749 171.157655 -343.434615 Noir
171.157655 -343.434615 166.666667 -344.226497 Gris
166.666667 -344.226497 163.735383 -347.719866 Orange
163.735383 -347.719866 163.735383 -352.280134 Marron
163.735383 -352.280134 166.666667 -355.773503 Marron
166.666667 -355.773503 171.157655 -356.565385 Marron
171.157655 -356.565385 175.106963 -354.285251 Vert
175.106963 -354.285251 176.666667 -350.000000 Rouge
196.666667 -350.000000 195.773503 -346.666667 Jaune
195.773503 -346.666667 193.333333 -344.226497 Orange
193.333333 -344.226497 190.000000 -343.333333 Noir
190.000000 -343.333333 186.666667 -344.226497 Bleu
186.666667 -344.226497 184.226497 -346.666667 Rouge
184.226497 -346.666667 183.333333 -350.000000 Gris
183.333333 -350.000000 184.226497 -353.333333 Marron
184.226497 -353.333333 186.666667 -355.773503 Orange
