> 550 350 11045
45.833333 -337.500000 41.666667 -330.283122 Orange
41.666667 -330.283122 33.333333 -330.283122 Rouge
33.333333 -330.283122 29.166667 -337.500000 Bleu
29.166667 -337.500000 33.333333 -344.716878 Rouge
33.333333 -344.716878 41.666667 -344.716878 Rose
41.666667 -344.716878 45.833333 -337.500000 Jaune
70.833333 -337.500000 69.510446 -332.994660 Bleu
69.510446 -332.994660 65.961792 -329.919733 Violet
65.961792 -329.919733 61.314043 -329.251488 Vert
61.314043 -329.251488 57.042827 -331.202087 Vert
57.042827 -331.202087 54.504225 -335.152229 Jaune
54.504225 -335.152229 54.504225 -339.847771 Violet
54.504225 -339.847771 57.042827 -343.797913 Vert
57.042827 -343.797913 61.314043 -345.748512 Bleu
61.314043 -345.748512 65.961792 -345.080267 Rouge
65.961792 -345.080267 69.510446 -342.005340 Gris
69.510446 -342.005340 70.833333 -337.500000 Marron
95.833333 -337.500000 94.241808 -332.601790 Noir
94.241808 -332.601790 90.075142 -329.574529 Jaune
90.075142 -329.574529 84.924858 -329.574529 Violet
84.924858 -329.574529 80.758192 -332.601790 Bleu
80.758192 -332.601790 79.166667 -337.500000 Noir
79.166667 -337.500000 80.758192 -342.398210 Jaune
80.758192 -342.398210 84.924858 -345.425471 Vert
84.924858 -345.425471 90.075142 -345.425471 Rose
90.075142 -345.425471 94.241808 -342.398210 Bleu
94.241808 -342.398210 95.833333 -337.500000 Vert
120.833333 -337.500000 119.878800 -333.627307 Jaune
119.878800 -333.627307 117.233873 -330.641801 Bleu
117.233873 -330.641801 113.504472 -329.227426 Jaune
113.504472 -329.227426 109.544959 -329.708198 Marron
109.544959 -329.708198 106.262410 -331.973978 Marron
106.262410 -331.973978 104.408818 -335.505703 Orange
104.408818 -335.505703 104.408818 -339.494297 Marron
104.408818 -339.494297 106.262410 -343.026022 Rose
106.262410 -343.026022 109.544959 -345.291802 Jaune
109.544959 -345.291802 113.504472 -345.772574 Marron
113.504472 -345.772574 117.233873 -344.358199 Gris
117.233873 -344.358199 119.878800 -341.372693 Gris
119.878800 -341.372693 120.833333 -337.500000 Orange
145.833333 -337.500000 144.241808 -332.601790 Rouge
144.241808 -332.601790 140.075142 -329.574529 Bleu
140.075142 -329.574529 134.924858 -329.574529 Marron
134.924858 -329.574529 130.758192 -332.601790 Rose
130.758192 -332.601790 129.166667 -337.500000 Vert
129.166667 -337.500000 130.758192 -342.398210 Jaune
130.758192 -342.398210 134.924858 -345.425471 Orange
134.924858 -345.425471 140.075142 -345.425471 Rouge
140.075142 -345.425471 144.241808 -342.398210 Rouge
144.241808 -342.398210 145.833333 -337.500000 Gris
170.833333 -337.500000 170.112879 -334.110528 Violet
170.112879 -334.110528 168.076088 -331.307126 Gris
168.076088 -331.307126 165.075142 -329.574529 Violet
165.075142 -329.574529 161.628929 -329.212318 Rouge
161.628929 -329.212318 158.333333 -330.283122 Orange
158.333333 -330.283122 155.758192 -332.601790 Rose
155.758192 -332.601790 154.348770 -335.767403 Marron
154.348770 -335.767403 154.348770 -339.232597 Marron
154.348770 -339.232597 155.758192 -342.398210 Noir
155.758192 -342.398210 158.333333 -344.716878 Rose
158.333333 -344.716878 161.628929 -345.787682 Jaune
161.628929 -345.787682 165.075142 -345.425471 Rouge
165.075142 -345.425471 168.076088 -343.692874 Rouge
168.076088 -343.692874 170.112879 -340.889472 Orange
170.112879 -340.889472 170.833333 -337.500000 Rose
195.833333 -337.500000 194.878800 -333.627307 Orange
194.878800 -333.627307 192.233873 -330.641801 Noir
192.233873 -330.641801 188.504472 -329.227426 Gris
188.504472 -329.227426 184.544959 -329.708198 Rose
184.544959 -329.708198 181.262410 -331.973978 Noir
181.262410 -331.973978 179.408818 -335.505703 Violet
179.408818 -335.505703 179.408818 -339.494297 Orange
179.408818 -339.494297 181.262410 -343.026022 Rose
181.262410 -343.026022 184.544959 -345.291802 Marron
184.544959 -345.291802 188.504472 -345.772574 Bleu
188.504472 -345.772574 192.233873 -344.358199 Vert
192.233873 -344.358199 194.878800 -341.372693 Rouge
194.878800 -341.372693 195.833333 -337.500000 Gris
220.833333 -337.500000 216.666667 -330.283122 Gris
216.666667 -330.283122 208.333333 -330.283122 Rouge
208.333333 -330.283122 204.166667 -337.500000 Rouge
204.166667 -337.500000 208.333333 -344.716878 Vert
208.333333 -344.716878 216.666667 -344.716878 Jaune
216.666667 -344.716878 220.833333 -337.500000 Noir
245.833333 -337.500000 245.112879 -334.110528 Rouge
245.112879 -334.110528 243.076088 -331.307126 Rose
243.076088 -331.307126 240.075142 -329.574529 Bleu
240.075142 -329.574529 236.628929 -329.212318 Vert
236.628929 -329.212318 233.333333 -330.283122 Vert
233.333333 -330.283122 230.758192 -332.601790 Jaune
230.758192 -332.601790 229.348770 -335.767403 Marron
229.348770 -335.767403 229.348770 -339.232597 Jaune
229.348770 -339.232597 230.758192 -342.398210 Rose
230.758192 -342.398210 233.333333 -344.716878 Rose
233.333333 -344.716878 236.628929 -345.787682 Rouge
236.628929 -345.787682 240.075142 -345.425471 Vert
240.075142 -345.425471 243.076088 -343.692874 Rouge
243.076088 -343.692874 245.112879 -340.889472 Rouge
245.112879 -340.889472 245.833333 -337.500000 Rouge
270.833333 -337.500000 268.392557 -331.607443 Bleu
268.392557 -331.607443 262.500000 -329.166667 Gris
262.500000 -329.166667 256.607443 -331.607443 Rouge
256.607443 -331.607443 254.166667 -337.500000 Noir
254.166667 -337.500000 256.607443 -343.392557 Orange
256.607443 -343.392557 262.500000 -345.833333 Gris
262.500000 -345.833333 268.392557 -343.392557 Bleu
268.392557 -343.392557 270.833333 -337.500000 Vert
295.833333 -337.500000 283.333333 -330.283122 Vert
283.333333 -330.283122 283.333333 -344.716878 Violet
283.333333 -344.716878 295.833333 -337.500000 Marron
320.833333 -337.500000 315.075142 -329.574529 Violet
315.075142 -329.574529 305.758192 -332.601790 Orange
305.758192 -332.601790 305.758192 -342.398210 Jaune
305.758192 -342.398210 315.075142 -345.425471 Gris
315.075142 -345.425471 320.833333 -337.500000 Jaune
345.833333 -337.500000 345.008074 -333.884302 Vert
345.008074 -333.884302 342.695748 -330.984738 Rouge
342.695748 -330.984738 339.354341 -329.375601 Rouge
339.354341 -329.375601 335.645659 -329.375601 Jaune
335.645659 -329.375601 332.304252 -330.984738 Bleu
332.304252 -330.984738 329.991926 -333.884302 Rouge
329.991926 -333.884302 329.166667 -337.500000 Bleu
329.166667 -337.500000 329.991926 -341.115698 Jaune
329.991926 -341.115698 332.304252 -344.015262 Vert
332.304252 -344.015262 335.645659 -345.624399 Noir
335.645659 -345.624399 339.354341 -345.624399 Orange
339.354341 -345.624399 342.695748 -344.015262 Bleu
342.695748 -344.015262 345.008074 -341.115698 Gris
345.008074 -341.115698 345.833333 -337.500000 Orange
370.833333 -337.500000 370.008074 -333.884302 Violet
370.008074 -333.884302 367.695748 -330.984738 Rose
367.695748 -330.984738 364.354341 -329.375601 Rouge
364.354341 -329.375601 360.645659 -329.375601 Bleu
360.645659 -329.375601 357.304252 -330.984738 Orange
357.304252 -330.984738 354.991926 -333.884302 Violet
354.991926 -333.884302 354.166667 -337.500000 Orange
354.166667 -337.500000 354.991926 -341.115698 Rouge
354.991926 -341.115698 357.304252 -344.015262 Jaune
357.304252 -344.015262 360.645659 -345.624399 Rose
360.645659 -345.624399 364.354341 -345.624399 Gris
364.354341 -345.624399 367.695748 -344.015262 Noir
367.695748 -344.015262 370.008074 -341.115698 Orange
370.008074 -341.115698 370.833333 -337.500000 Jaune
395.833333 -337.500000 394.878800 -333.627307 Bleu
394.878800 -333.627307 392.233873 -330.641801 Noir
392.233873 -330.641801 388.504472 -329.227426 Gris
388.504472 -329.227426 384.544959 -329.708198 Gris
384.544959 -329.708198 381.262410 -331.973978 Bleu
381.262410 -331.973978 379.408818 -335.505703 Orange
379.408818 -335.505703 379.408818 -339.494297 Vert
379.408818 -339.494297 381.262410 -343.026022 Noir
381.262410 -343.026022 384.544959 -345.291802 Bleu
384.544959 -345.291802 388.504472 -345.772574 Rouge
388.504472 -345.772574 392.233873 -344.358199 Marron
392.233873 -344.358199 394.878800 -341.372693 Bleu
394.878800 -341.372693 395.833333 -337.500000 Marron
420.833333 -337.500000 418.392557 -331.607443 Marron
418.392557 -331.607443 412.500000 -329.166667 Violet
412.500000 -329.166667 406.607443 -331.607443 Marron
406.607443 -331.607443 404.166667 -337.500000 Rouge
404.166667 -337.500000 406.607443 -343.392557 Jaune
406.607443 -343.392557 412.500000 -345.833333 Violet
412.500000 -345.833333 418.392557 -343.392557 Bleu
418.392557 -343.392557 420.833333 -337.500000 Noir
445.833333 -337.500000 444.878800 -333.627307 Bleu
444.878800 -333.627307 442.233873 -330.641801 Orange
442.233873 -330.641801 438.504472 -329.227426 Marron
438.504472 -329.227426 434.544959 -329.708198 Rose
434.544959 -329.708198 431.262410 -331.973978 Violet
431.262410 -331.973978 429.408818 -335.505703 Rouge
429.408818 -335.505703 429.408818 -339.494297 Jaune
429.408818 -339.494297 431.262410 -343.026022 Violet
431.262410 -343.026022 434.544959 -345.291802 Marron
434.544959 -345.291802 438.504472 -345.772574 Jaune
438.504472 -345.772574 442.233873 -344.358199 Rouge
442.233873 -344.358199 444.878800 -341.372693 Orange
444.878800 -341.372693 445.833333 -337.500000 Orange
470.833333 -337.500000 467.695748 -330.984738 Violet
467.695748 -330.984738 460.645659 -329.375601 Marron
460.645659 -329.375601 454.991926 -333.884302 Gris
454.991926 -333.884302 454.991926 -341.115698 Orange
454.991926 -341.115698 460.645659 -345.624399 Rouge
460.645659 -345.624399 467.695748 -344.015262 Vert
467.695748 -344.015262 470.833333 -337.500000 Marron
495.833333 -337.500000 493.883704 -332.143437 Vert
493.883704 -332.143437 488.947068 -329.293269 Vert
488.947068 -329.293269 483.333333 -330.283122 Jaune
483.333333 -330.283122 479.669228 -334.649832 Noir
479.669228 -334.649832 479.669228 -340.350168 Gris
479.669228 -340.350168 483.333333 -344.716878 Jaune
483.333333 -344.716878 488.947068 -345.706731 Noir
488.947068 -345.706731 493.883704 -342.856563 Marron
493.883704 -342.856563 495.833333 -337.500000 Rose
520.833333 -337.500000 512.500000 -329.166667 Gris
512.500000 -329.166667 504.166667 -337.500000 Marron
504.166667 -337.500000 512.500000 -345.833333 Jaune
512.500000 -345.833333 520.833333 -337.500000 Rose
545.833333 -337.500000 544.716878 -333.333333 Violet
544.716878 -333.333333 541.666667 -330.283122 Orange
541.666667 -330.283122 537.500000 -329.166667 Marron
537.500000 -329.166667 533.333333 -330.283122 Jaune
533.333333 -330.283122 530.283122 -333.333333 Gris
530.283122 -333.333333 529.166667 -337.500000 Noir
529.166667 -337.500000 530.283122 -341.666667 Gris
530.283122 -341.666667 533.333333 -344.716878 Bleu
533.333333 -344.716878 537.500000 -345.833333 Orange
537.500000 -345.833333 541.666667 -344.716878 Gris
541.666667 -344.716878 544.716878 -341.666667 Jaune
544.716878 -341.666667 545.833333 -337.500000 Noir
-529.166667 -312.500000 -530.283122 -308.333333 Bleu
-530.283122 -308.333333 -533.333333 -305.283122 Vert
-533.333333 -305.283122 -537.500000 -304.166667 Rose
-537.500000 -304.166667 -541.666667 -305.283122 Vert
-541.666667 -305.283122 -544.716878 -308.333333 Jaune
-544.716878 -308.333333 -545.833333 -312.500000 Jaune
-545.833333 -312.500000 -544.716878 -316.666667 Orange
-544.716878 -316.666667 -541.666667 -319.716878 Bleu
-541.666667 -319.716878 -537.500000 -320.833333 Gris
-537.500000 -320.833333 -533.333333 -319.716878 Violet
-533.333333 -319.716878 -530.283122 -316.666667 Jaune
-530.283122 -316.666667 -529.166667 -312.500000 Gris
-504.166667 -312.500000 -516.666667 -305.283122 Bleu
-516.666667 -305.283122 -516.666667 -319.716878 Violet
-516.666667 -319.716878 -504.166667 -312.500000 Noir
-479.166667 -312.500000 -484.924858 -304.574529 Jaune
-484.924858 -304.574529 -494.241808 -307.601790 Jaune
-494.241808 -307.601790 -494.241808 -317.398210 Jaune
-494.241808 -317.398210 -484.924858 -320.425471 Gris
-484.924858 -320.425471 -479.166667 -312.500000 Vert
-454.166667 -312.500000 -456.116296 -307.143437 Violet
-456.116296 -307.143437 -461.052932 -304.293269 Violet
-461.052932 -304.293269 -466.666667 -305.283122 Orange
-466.666667 -305.283122 -470.330772 -309.649832 Rouge
-470.330772 -309.649832 -470.330772 -315.350168 Rouge
-470.330772 -315.350168 -466.666667 -319.716878 Marron
-466.666667 -319.716878 -461.052932 -320.706731 Vert
-461.052932 -320.706731 -456.116296 -317.856563 Orange
-456.116296 -317.856563 -454.166667 -312.500000 Noir
-429.166667 -312.500000 -430.758192 -307.601790 Jaune
-430.758192 -307.601790 -434.924858 -304.574529 Rose
-434.924858 -304.574529 -440.075142 -304.574529 Gris
-440.075142 -304.574529 -444.241808 -307.601790 Vert
-444.241808 -307.601790 -445.833333 -312.500000 Marron
-445.833333 -312.500000 -444.241808 -317.398210 Orange
-444.241808 -317.398210 -440.075142 -320.425471 Rouge
-440.075142 -320.425471 -434.924858 -320.425471 Noir
-434.924858 -320.425471 -430.758192 -317.398210 Noir
-430.758192 -317.398210 -429.166667 -312.500000 Jaune
-404.166667 -312.500000 -404.887121 -309.110528 Orange
-404.887121 -309.110528 -406.923912 -306.307126 Noir
-406.923912 -306.307126 -409.924858 -304.574529 Orange
-409.924858 -304.574529 -413.371071 -304.212318 Rouge
-413.371071 -304.212318 -416.666667 -305.283122 Vert
-416.666667 -305.283122 -419.241808 -307.601790 Jaune
-419.241808 -307.601790 -420.651230 -310.767403 Violet
-420.651230 -310.767403 -420.651230 -314.232597 Orange
-420.651230 -314.232597 -419.241808 -317.398210 Bleu
-419.241808 -317.398210 -416.666667 -319.716878 Noir
-416.666667 -319.716878 -413.371071 -320.787682 Vert
-413.371071 -320.787682 -409.924858 -320.425471 Rouge
-409.924858 -320.425471 -406.923912 -318.692874 Rose
-406.923912 -318.692874 -404.887121 -315.889472 Marron
-404.887121 -315.889472 -404.166667 -312.500000 Noir
-379.166667 -312.500000 -387.500000 -304.166667 Bleu
-387.500000 -304.166667 -395.833333 -312.500000 Noir
-395.833333 -312.500000 -387.500000 -320.833333 Noir
-387.500000 -320.833333 -379.166667 -312.500000 Noir
-354.166667 -312.500000 -362.500000 -304.166667 Orange
-362.500000 -304.166667 -370.833333 -312.500000 Marron
-370.833333 -312.500000 -362.500000 -320.833333 Marron
-362.500000 -320.833333 -354.166667 -312.500000 Marron
-329.166667 -312.500000 -330.758192 -307.601790 Rouge
-330.758192 -307.601790 -334.924858 -304.574529 Rouge
-334.924858 -304.574529 -340.075142 -304.574529 Jaune
-340.075142 -304.574529 -344.241808 -307.601790 Orange
-344.241808 -307.601790 -345.833333 -312.500000 Noir
-345.833333 -312.500000 -344.241808 -317.398210 Bleu
-344.241808 -317.398210 -340.075142 -320.425471 Rouge
-340.075142 -320.425471 -334.924858 -320.425471 Gris
-334.924858 -320.425471 -330.758192 -317.398210 Marron
-330.758192 -317.398210 -329.166667 -312.500000 Orange
-304.166667 -312.500000 -304.991926 -308.884302 Orange
-304.991926 -308.884302 -307.304252 -305.984738 Rose
-307.304252 -305.984738 -310.645659 -304.375601 Marron
-310.645659 -304.375601 -314.354341 -304.375601 Vert
-314.354341 -304.375601 -317.695748 -305.984738 Rose
-317.695748 -305.984738 -320.008074 -308.884302 Violet
-320.008074 -308.884302 -320.833333 -312.500000 Violet
-320.833333 -312.500000 -320.008074 -316.115698 Violet
-320.008074 -316.115698 -317.695748 -319.015262 Jaune
-317.695748 -319.015262 -314.354341 -320.624399 Jaune
-314.354341 -320.624399 -310.645659 -320.624399 Jaune
-310.645659 -320.624399 -307.304252 -319.015262 Bleu
-307.304252 -319.015262 -304.991926 -316.115698 Marron
-304.991926 -316.115698 -304.166667 -312.500000 Violet
-279.166667 -312.500000 -291.666667 -305.283122 Marron
-291.666667 -305.283122 -291.666667 -319.716878 Violet
-291.666667 -319.716878 -279.166667 -312.500000 Vert
-254.166667 -312.500000 -256.116296 -307.143437 Vert
-256.116296 -307.143437 -261.052932 -304.293269 Jaune
-261.052932 -304.293269 -266.666667 -305.283122 Orange
-266.666667 -305.283122 -270.330772 -309.649832 Bleu
-270.330772 -309.649832 -270.330772 -315.350168 Rouge
-270.330772 -315.350168 -266.666667 -319.716878 Rose
-266.666667 -319.716878 -261.052932 -320.706731 Gris
